Store,Store_type,Store_assortment,Sales,Customers,Promos,Year,Month,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12
530,1,3,67256,9953,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
530,1,3,117065,18135,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
530,1,3,112603,19037,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
530,1,3,146718,25578,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
530,1,3,143783,24516,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
530,1,3,222747,37605,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
530,1,3,199788,34763,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
530,1,3,147976,26015,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
530,1,3,146507,24144,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
530,1,3,79809,10684,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
530,1,3,107137,14268,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
531,1,3,113193,14543,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
531,1,3,105955,13488,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
531,1,3,116516,14356,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
531,1,3,112095,14290,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
531,1,3,106824,13628,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
531,1,3,111430,13814,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
531,1,3,116954,14207,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
531,1,3,129108,16606,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
531,1,3,108519,14197,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
531,1,3,117808,14917,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
531,1,3,133952,16253,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
531,1,3,146530,17091,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
532,1,3,265237,32455,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
532,1,3,244528,29329,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
532,1,3,272691,31825,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
532,1,3,262387,32043,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
532,1,3,260946,30738,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
532,1,3,266235,30986,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
532,1,3,286574,33646,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
532,1,3,253463,29912,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
532,1,3,252356,29735,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
532,1,3,271466,32963,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
532,1,3,275311,32401,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
532,1,3,290110,32737,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
533,1,3,207154,20926,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
533,1,3,195264,19413,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
533,1,3,236838,22184,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
533,1,3,207612,20889,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
533,1,3,206554,19667,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
533,1,3,204083,20282,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
533,1,3,245259,23414,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
533,1,3,245525,21897,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
533,1,3,203774,20958,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
533,1,3,223604,22119,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
533,1,3,234486,21966,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
533,1,3,279420,24812,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
535,1,1,193200,22790,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
535,1,1,180684,20770,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
535,1,1,208064,23785,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
535,1,1,204097,23809,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
535,1,1,196698,22509,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
535,1,1,184797,21877,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
535,1,1,226925,26037,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
535,1,1,198682,23186,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
535,1,1,185455,22097,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
535,1,1,190655,23263,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
535,1,1,197195,22574,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
535,1,1,228026,24255,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
536,1,3,190571,21721,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
536,1,3,186107,20663,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
536,1,3,215465,23949,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
536,1,3,190601,21840,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
536,1,3,195833,21443,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
536,1,3,185026,20689,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
536,1,3,219951,24192,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
536,1,3,202983,22396,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
536,1,3,187908,21307,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
536,1,3,201620,22310,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
536,1,3,206497,21777,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
536,1,3,261600,25562,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
537,1,1,112775,13097,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
537,1,1,109603,12634,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
537,1,1,128304,14312,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
537,1,1,120266,13866,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
537,1,1,120254,13419,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
537,1,1,122980,13941,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
537,1,1,139308,15329,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
537,1,1,118096,13092,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
537,1,1,118487,13552,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
537,1,1,130563,14849,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
537,1,1,132968,14511,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
537,1,1,163374,16406,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
538,1,1,97696,14638,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
538,1,1,91934,13591,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
538,1,1,98619,14218,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
538,1,1,98393,14621,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
538,1,1,97619,14384,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
538,1,1,94776,14406,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
538,1,1,101162,14922,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
538,1,1,98886,15037,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
538,1,1,90302,13523,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
538,1,1,93982,14131,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
538,1,1,101376,15003,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
538,1,1,106246,14862,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
541,1,3,151957,20219,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
541,1,3,149752,19903,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
541,1,3,172441,22202,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
541,1,3,143417,19264,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
541,1,3,145989,19365,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
541,1,3,140314,18894,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
541,1,3,164886,21221,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
541,1,3,156360,20823,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
541,1,3,149145,20668,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
541,1,3,154798,21044,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
541,1,3,182039,22895,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
541,1,3,223964,26662,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
543,3,1,73037,6595,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
543,3,1,63994,5684,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
543,3,1,82618,7060,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
543,3,1,72303,6338,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
543,3,1,69787,6094,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
543,3,1,74989,6565,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
543,3,1,76999,6760,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
543,3,1,73620,6634,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
543,3,1,66103,5715,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
543,3,1,66075,5866,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
543,3,1,64295,5705,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
543,3,1,85859,6884,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
544,1,1,362172,48780,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
544,1,1,330206,44165,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
544,1,1,387833,50663,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
544,1,1,363321,49134,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
544,1,1,367316,50159,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
544,1,1,354578,48281,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
544,1,1,406489,53894,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
544,1,1,378859,51648,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
544,1,1,352367,47483,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
544,1,1,355331,48646,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
544,1,1,381025,50505,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
544,1,1,426842,53807,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
545,1,3,248186,24911,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
545,1,3,236857,23918,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
545,1,3,271614,26652,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
545,1,3,247019,25247,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
545,1,3,245414,24602,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
545,1,3,237966,24355,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
545,1,3,287768,28190,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
545,1,3,263836,26191,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
545,1,3,239059,24989,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
545,1,3,251219,25872,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
545,1,3,250305,25134,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
545,1,3,301850,28041,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
546,1,1,318841,37680,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
546,1,1,296072,35385,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
546,1,1,338520,39758,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
546,1,1,326080,39944,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
546,1,1,330979,40016,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
546,1,1,323697,39215,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
546,1,1,343408,41983,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
546,1,1,345074,43379,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
546,1,1,322310,38494,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
546,1,1,338721,41530,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
546,1,1,342803,40636,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
546,1,1,365649,40763,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
548,4,3,102405,8758,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
548,4,3,102526,8747,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
548,4,3,122746,9742,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
548,4,3,122997,9507,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
548,4,3,121171,9609,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
548,4,3,120819,9636,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
548,4,3,134539,10679,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
548,4,3,122857,10141,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
548,4,3,118170,8926,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
548,4,3,126123,9449,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
548,4,3,120755,9641,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
548,4,3,137406,10662,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
549,1,3,105340,13020,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
549,1,3,100688,12505,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
549,1,3,112479,13027,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
549,1,3,113904,13807,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
549,1,3,107986,12830,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
549,1,3,110046,13064,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
549,1,3,115328,13506,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
549,1,3,120467,14641,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
549,1,3,104934,12857,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
549,1,3,112392,13665,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
549,1,3,123243,14799,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
549,1,3,131120,14198,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
550,4,3,111201,9886,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
550,4,3,110536,9766,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
550,4,3,140221,11592,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
550,4,3,127318,10722,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
550,4,3,129982,11181,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
550,4,3,128204,11039,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
550,4,3,146767,12254,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
550,4,3,141320,12594,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
550,4,3,130382,11345,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
550,4,3,156790,12577,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
550,4,3,147113,12352,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
550,4,3,171567,13864,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
551,1,3,154661,24050,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
551,1,3,151455,23400,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
551,1,3,169550,25065,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
551,1,3,152811,24028,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
551,1,3,155771,24379,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
551,1,3,156945,24057,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
551,1,3,168277,25337,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
551,1,3,179041,27657,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
551,1,3,149713,24049,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
551,1,3,159901,25297,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
551,1,3,165815,25483,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
551,1,3,184390,25698,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
552,1,1,186689,17025,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
552,1,1,167561,15715,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
552,1,1,206237,18321,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
552,1,1,185135,16983,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
552,1,1,179074,16331,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
552,1,1,177899,16444,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
552,1,1,219535,18868,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
552,1,1,202967,18698,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
552,1,1,179221,16712,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
552,1,1,182527,16863,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
552,1,1,190855,17384,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
552,1,1,228778,19435,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
553,3,1,150349,14484,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
553,3,1,142540,13749,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
553,3,1,177752,16363,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
553,3,1,156383,14685,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
553,3,1,168654,15345,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
553,3,1,164045,14930,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
553,3,1,188501,16451,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
553,3,1,163782,15046,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
553,3,1,160026,14491,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
553,3,1,169370,15557,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
553,3,1,164039,15492,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
553,3,1,205248,18298,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
554,3,3,88129,10699,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
554,3,3,84855,10454,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
554,3,3,93097,10967,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
554,3,3,92548,11625,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
554,3,3,98418,12201,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
554,3,3,97416,12266,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
554,3,3,106072,13288,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
554,3,3,111880,14166,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
554,3,3,94724,12106,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
554,3,3,103533,12898,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
554,3,3,109369,13006,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
554,3,3,108433,12149,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
556,4,3,156840,18665,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
556,4,3,150799,17985,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
556,4,3,176173,20427,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
556,4,3,165450,19877,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
556,4,3,167221,19442,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
556,4,3,159492,18726,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
556,4,3,173197,20151,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
556,4,3,175703,20667,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
556,4,3,152149,18212,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
556,4,3,166486,20265,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
556,4,3,176701,20186,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
556,4,3,203263,21957,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
557,1,1,101425,16097,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
557,1,1,98455,15453,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
557,1,1,117522,18291,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
557,1,1,110130,17068,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
557,1,1,102422,16149,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
557,1,1,99574,16010,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
557,1,1,117437,18315,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
557,1,1,106442,17177,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
557,1,1,94862,15798,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
557,1,1,134039,21703,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
557,1,1,121565,19067,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
557,1,1,139714,20159,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
558,1,1,78932,11364,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
558,1,1,76872,10902,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
558,1,1,85561,12107,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
558,1,1,83426,11792,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
558,1,1,85453,11968,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
558,1,1,81718,11663,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
558,1,1,87052,12343,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
558,1,1,89572,12753,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
558,1,1,76891,11286,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
558,1,1,82380,12187,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
558,1,1,84372,12278,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
558,1,1,97144,12957,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
559,4,1,140150,19423,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
559,4,1,135739,17772,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
559,4,1,152813,19425,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
559,4,1,144599,19508,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
559,4,1,138984,18750,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
559,4,1,128582,17657,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
559,4,1,165963,21638,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
559,4,1,149544,20304,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
559,4,1,137176,18500,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
559,4,1,142663,19025,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
559,4,1,148742,18996,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
559,4,1,166511,19577,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
560,3,3,7066,1212,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
560,3,3,234757,25202,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
560,3,3,347078,43664,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
560,3,3,308837,38544,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
560,3,3,312613,38781,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
560,3,3,324911,39492,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
560,3,3,333873,40355,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
560,3,3,324643,40724,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
560,3,3,296018,37038,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
560,3,3,303099,38390,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
560,3,3,333422,41461,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
560,3,3,402125,47374,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
561,4,1,169970,17183,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
561,4,1,159905,15938,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
561,4,1,184789,18151,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
561,4,1,171208,17227,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
561,4,1,170782,16981,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
561,4,1,164962,16563,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
561,4,1,199328,19485,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
561,4,1,174965,17861,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
561,4,1,158560,16223,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
561,4,1,171018,17545,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
561,4,1,167430,16773,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
561,4,1,211979,19955,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
562,2,3,527869,91743,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
562,2,3,488061,85530,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
562,2,3,572658,98300,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
562,2,3,528838,94924,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
562,2,3,564743,99481,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
562,2,3,541954,95218,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
562,2,3,514071,91536,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
562,2,3,517861,94518,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
562,2,3,505259,88737,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
562,2,3,552199,96269,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
562,2,3,568970,97382,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
562,2,3,654768,102516,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
